date,tracking_code,campaignname,adgroup,keyword,Impressions,Clicks, cost 
2016-11-02,ps_ggl_41777,B2C_BR_Mutual Funds_Standard,Company X  Mutual Funds Broad Match Modify,+company +fund mutual fund,593.00,55,28.18
2016-11-02,ps_ggl_56823,B2C_NB_Growth Funds_Standard,Growth Fund Phrase,growth funds,1811.00,56,205.65
2016-11-02,ps_ggl_40978,B2C_NB_Retirement Plans_Standard,Retirement Plan Phrase,retirement plan,2350.00,66,291.80
2016-11-02,ps_ggl_41146,B2C_BR_Retirement Plans_Standard,Company X  Retirement Plans Exact,company x retirement,305.00,67,65.22
2016-11-02,ps_msn_38339,B2C_NB_Income Funds_Standard,Income Fund Phrase,income fund,611.00,71,480.06
2016-11-02,ps_ggl_40802,B2C_NB_401K_Standard,401K Phrase,401k,2510.00,75,197.62
2016-11-02,ps_ggl_41144,B2C_NB_Simple IRA_Standard,Simple IRA Phrase,simple iras,2375.00,91,653.98
2016-11-02,ps_ggl_50909,B2C_NB_Market Fluctuations_Past Market Declines,US Stock Market Broad Match Modify,+us +stocks +market,1419.00,116,127.32
2016-11-02,ps_ggl_50808,B2C_NB_Market Fluctuations_Past Market Declines,Stock Market History Broad Match Modify,+stocks +history,2601.00,117,200.13
2016-11-02,ps_ggl_41138,B2C_NB_401K_Standard,401K Exact,401k,3817.00,140,925.58
2016-11-02,ps_ggl_40861,B2C_NB_401K_Standard,401K Phrase,401 k,23893.00,665,3900.73
2016-11-02,ps_msn_38158,B2C_BR_Brand Core_Standard,Company X  Exact,company funds,2092.00,745,116.31
2016-11-02,ps_ggl_40686,B2C_BR_Brand Core_Standard,Company X  Exact,company funds,6639.00,1881,368.70
2016-11-03,ps_ggl_40932,B2C_BR_401K_Standard,Company X  401K Exact,company x 401k plan,1.00,1,1.21
2016-11-03,ps_ggl_41761,B2C_BR_401K_Standard,Company X  401K Exact,401k company funds,2.00,1,0.28
2016-11-03,ps_msn_38357,B2C_BR_401K_Standard,Company X  401K Exact,401k company funds,5.00,1,1.94
2016-11-03,ps_msn_38361,B2C_BR_401K_Standard,Company X  401K Exact,company x 401k,16.00,1,0.63
2016-11-03,ps_ggl_40615,B2C_BR_403B_Standard,Company X  403B Broad Match Modify,+company +x 403 b,15.00,1,0.16
2016-11-03,ps_msn_38516,B2C_BR_AMCAP Funds_Standard,Company X  AMCAP Exact,company x amcap fund,1.00,1,1.06
2016-11-03,ps_ggl_41820,B2C_BR_AMCAP Funds_Standard,Company X  AMCAP Broad Match Modify,+company +x amcap fund,15.00,1,0.03
2016-11-03,ps_msn_38523,B2C_BR_AMCAP Funds_Standard,AMCAP Exact,amcap,26.00,1,0.99
2016-11-03,ps_msn_39667,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company x company balanced fund,1.00,1,0.48
2016-11-03,ps_ggl_40830,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company fund balanced fund,2.00,1,1.69
2016-11-03,ps_msn_39668,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company x balanced,4.00,1,0.42
2016-11-03,ps_msn_39669,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company x balanced fund,6.00,1,0.05
2016-11-03,ps_ggl_41521,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company x balanced,8.00,1,1.81
2016-11-03,ps_ggl_40903,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Broad Match Modify,+company +x balanced fund,10.00,1,1.53
2016-11-03,ps_ggl_41580,B2C_BR_Brand Core_Standard,Company X  Site Exact,company x homepage,1.00,1,0.01
2016-11-03,ps_ggl_40783,B2C_BR_Brand Core_Standard,Company X  Exact,company fnds,2.00,1,0.16
2016-11-03,ps_ggl_41583,B2C_BR_Brand Core_Standard,Company X  Funds Exact,company x fund list,2.00,1,0.24
2016-11-03,ps_ggl_41823,B2C_BR_Brand Core_Standard,Company X  Site Exact,company x account,5.00,1,0.82
2016-11-03,ps_msn_55901,B2C_BR_Capital Ideas_Standard,Company X  Broad Match Modify,+company +x newsletter,3.00,1,4.66
2016-11-03,ps_msn_55900,B2C_BR_Capital Ideas_Standard,Company X  Broad Match Modify,+company +x investment insights,45.00,1,5.03
2016-11-03,ps_ggl_42054,B2C_BR_Capital World Funds_Standard,Company X  Equity World Funds Exact,company x Equity world growth and income fund,2.00,1,2.96
2016-11-03,ps_msn_38376,B2C_BR_Capital World Funds_Standard,Company X  Equity World Funds Exact,capital world growth and income fund,5.00,1,4.59
2016-11-03,ps_ggl_41675,B2C_BR_College 529_Standard,College America 529 Exact,collegeamerica 529 savings plan,1.00,1,0.75
2016-11-03,ps_msn_39655,B2C_BR_College 529_Standard,Company X  529 Broad Match Modify,+company +fund 529,1.00,1,0.51
2016-11-03,ps_ggl_41646,B2C_BR_College 529_Standard,Company X  Virginia 529 Exact,company x 529 virginia,1.00,1,2.42
2016-11-03,ps_ggl_41686,B2C_BR_College 529_Standard,Company X  College America Broad Match Modify,collegeamerica +company +funds,3.00,1,1.49
2016-11-03,ps_msn_39653,B2C_BR_College 529_Standard,Company X  529 Exact,company x 529 plan,3.00,1,0.65
2016-11-03,ps_msn_39654,B2C_BR_College 529_Standard,Company X  529 Exact,company x 529 plans,3.00,1,2.77
2016-11-03,ps_ggl_41544,B2C_BR_College 529_Standard,Company X  529 Exact,company x 529 plans,4.00,1,0.39
2016-11-03,ps_ggl_41568,B2C_BR_College 529_Standard,Company X  529 Broad Match Modify,+company +fund 529,26.00,1,1.36
2016-11-03,ps_ggl_40579,B2C_BR_Coverdell_Standard,Company X  Coverdell Broad Match Modify,+company +x coverdell,2.00,1,0.01
2016-11-03,ps_msn_38611,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Exact,company x europacific growth fund,2.00,1,0.46
2016-11-03,ps_msn_38609,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Exact,company x europacific,3.00,1,0.47
2016-11-03,ps_msn_38610,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Exact,company x europacific growth,7.00,1,0.28
2016-11-03,ps_msn_38615,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Broad Match Modify,+company +x europacific,8.00,1,0.89
2016-11-03,ps_ggl_41586,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Exact,company x europacific growth r4,9.00,1,0.49
2016-11-03,ps_ggl_41060,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Exact,company x europacific,11.00,1,0.39
2016-11-03,ps_ggl_46671,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Broad Match Modify,+company +x europacific growth P4,12.00,1,2.54
2016-11-03,ps_msn_38605,B2C_BR_Fundamental Investor_Standard,Company X  Fundamental Investor Broad Match Modify,+company +x fundamental investor,4.00,1,1.23
2016-11-03,ps_msn_38603,B2C_BR_Fundamental Investor_Standard,Company X  Fundamental Investor Exact,fundamental investors,5.00,1,0.87
2016-11-03,ps_ggl_40748,B2C_BR_Growth & Income Funds_Standard,Company X  Growth and Income Exact,company x growth and income fund,2.00,1,0.54
2016-11-03,ps_ggl_41547,B2C_BR_Growth & Income Funds_Standard,Company X  Growth and Income Broad Match Modify,+company +x growth income,5.00,1,0.30
2016-11-03,ps_msn_38431,B2C_BR_Growth & Income Funds_Standard,Company X  Growth and Income Exact,company x growth and income,5.00,1,3.82
2016-11-03,ps_ggl_41688,B2C_BR_Growth & Income Funds_Standard,Company X  Growth and Income Exact,company x growth-income fund,7.00,1,3.37
2016-11-03,ps_ggl_40955,B2C_BR_Growth & Income Funds_Standard,Company X  Growth and Income Broad Match Modify,+company +x Equity growth and income,10.00,1,3.02
2016-11-03,ps_ggl_40954,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x growth fund,1.00,1,1.05
2016-11-03,ps_ggl_40948,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x the growth fund of america,3.00,1,0.48
2016-11-03,ps_msn_38980,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Exact,company x growth fund of america,6.00,1,0.69
2016-11-03,ps_ggl_40658,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Exact,the growth fund of america,8.00,1,3.00
2016-11-03,ps_msn_38863,B2C_BR_Income Funds_Standard,Company X  Income Funds Exact,company x income fund of america,2.00,1,1.19
2016-11-03,ps_ggl_40612,B2C_BR_Income Funds_Standard,Company X  Income Funds Exact,capital income builder,23.00,1,3.79
2016-11-03,ps_ggl_42111,B2C_BR_International Funds_Standard,Company X  International Funds Broad Match Modify,+company +x international growth and income,14.00,1,0.08
2016-11-03,ps_msn_39156,B2C_BR_Investment Company_Standard,Company X  Investment Company Exact,company x investment company of america,6.00,1,2.17
2016-11-03,ps_ggl_41141,B2C_BR_IRA_Standard,Company X  IRA Exact,company fund ira,1.00,1,0.64
2016-11-03,ps_ggl_41879,B2C_BR_IRA_Standard,Company X  IRA Exact,ira company funds,1.00,1,0.19
2016-11-03,ps_msn_38997,B2C_BR_Mutual Funds_Standard,Company X  Mutual Funds Broad Match Modify,+company +x company mutual fund,6.00,1,3.52
2016-11-03,ps_ggl_41712,B2C_BR_New Economy_Standard,Company X  New Economy Broad Match Modify,+company +x new economy fund,18.00,1,0.38
2016-11-03,ps_msn_38392,B2C_BR_New World Funds_Standard,New World Funds Exact,new world fund,3.00,1,0.21
2016-11-03,ps_ggl_41079,B2C_BR_New World Funds_Standard,Company X  New World Funds Exact,company x new world,9.00,1,0.01
2016-11-03,ps_msn_38410,B2C_BR_New World Funds_Standard,Company X  New World Funds Broad Match Modify,new world +company +funds,12.00,1,0.55
2016-11-03,ps_ggl_40687,B2C_BR_Retirement Plans_Standard,Company X  Retirement Plans Broad Match Modify,+company +x retirement plans,4.00,1,0.18
2016-11-03,ps_msn_39395,B2C_BR_Retirement Plans_Standard,Company X  Retirement Plans Broad Match Modify,+company +x retirement,4.00,1,0.87
2016-11-03,ps_msn_38827,B2C_BR_Roth IRA_Standard,Company X  Roth IRA Exact,company x roth ira,1.00,1,1.44
2016-11-03,ps_msn_38829,B2C_BR_Roth IRA_Standard,Company X  Roth IRA Broad Match Modify,+company +x roth ira,2.00,1,0.94
2016-11-03,ps_ggl_40716,B2C_BR_SEP IRA_Standard,Company X  SEP IRA Exact,company x sep ira,3.00,1,1.22
2016-11-03,ps_msn_38370,B2C_BR_SEP IRA_Standard,Company X  SEP IRA Broad Match Modify,+company +x sep ira,22.00,1,0.37
2016-11-03,ps_msn_38422,B2C_BR_Small Cap Funds_Standard,Small Cap Exact,smallcap world fund,4.00,1,0.55
2016-11-03,ps_ggl_40949,B2C_BR_Small Cap Funds_Standard,Small Cap Exact,smallcap world fund,9.00,1,0.17
2016-11-03,ps_ggl_41787,B2C_BR_Small Cap Funds_Standard,Company X  Small Cap Exact,company x smallcap world,10.00,1,0.25
2016-11-03,ps_msn_38953,B2C_BR_Taxable Bond Funds_Standard,Company X  Short Term Bond Fund Exact,company x short term bond fund,1.00,1,0.87
2016-11-03,ps_ggl_41540,B2C_BR_Taxable Bond Funds_Standard,Company X  High Income Trust Broad Match Modify,+company +x high income trust,1.00,1,1.58
2016-11-03,ps_ggl_40930,B2C_BR_Taxable Bond Funds_Standard,Company X  High Income Trust Exact,company x company high income trust,2.00,1,0.20
2016-11-03,ps_ggl_41077,B2C_BR_Taxable Bond Funds_Standard,Company X  Bond Fund of America Exact,the bond fund of america,5.00,1,0.41
2016-11-03,ps_ggl_41708,B2C_BR_Taxable Bond Funds_Standard,Company X  High Income Trust Exact,company x high income trust,10.00,1,2.99
2016-11-03,ps_ggl_41397,B2C_BR_Taxable Bond Funds_Standard,Company X  Intermediate Bond Fund Broad Match Modify,+company +x intermediate bond fund,11.00,1,3.71
2016-11-03,ps_ggl_42050,B2C_BR_Taxable Bond Funds_Standard,Company X  Bond Fund of America Broad Match Modify,+company +x the bond fund of america,16.00,1,2.01
2016-11-03,ps_msn_38777,B2C_BR_Tax-Exempt Bond Funds_Standard,America Tax-Exempt Funds Exact,tax exempt bond fund of america,2.00,1,0.78
2016-11-03,ps_ggl_41880,B2C_BR_UGMA_Standard,Company X  UGMA Broad Match Modify,+company +x ugma,1.00,1,0.01
2016-11-03,ps_ggl_41042,B2C_BR_Washington Mutual Funds_Standard,Company X  Washington Mutual Investor Funds Exact,company x washington mutual investors fund,1.00,1,1.35
2016-11-03,ps_ggl_41831,B2C_NB_401K_Standard,401K Retirement Plan Exact,401k retirement plans,7.00,1,5.01
2016-11-03,ps_ggl_41228,B2C_NB_401K_Standard,401K Retirement Plan Exact,401 k retirement,13.00,1,0.76
2016-11-03,ps_ggl_40951,B2C_NB_401K_Standard,401K Plan Exact,401 k plans,13.00,1,3.07
2016-11-03,ps_ggl_41694,B2C_NB_401K_Standard,401K Retirement Plan Phrase,401k retirement,28.00,1,3.87
2016-11-03,ps_ggl_40863,B2C_NB_401K_Standard,401K Retirement Plan Phrase,401 k retirement,37.00,1,4.83
2016-11-03,ps_ggl_41230,B2C_NB_401K_Standard,401K Retirement Plan Exact,401 k retirement plans,44.00,1,10.42
2016-11-03,ps_msn_39104,B2C_NB_401K_Standard,401K Phrase,401k,256.00,1,1.42
2016-11-03,ps_ggl_41664,B2C_NB_403B_Standard,403B Plan Phrase,403 b plan,1.00,1,0.99
2016-11-03,ps_msn_38786,B2C_NB_403B_Standard,403B Retirement Plan Phrase,403b retirement,6.00,1,2.22
2016-11-03,ps_msn_38790,B2C_NB_403B_Standard,403B Retirement Plan Exact,403 b retirement plan,30.00,1,7.25
2016-11-03,ps_ggl_41893,B2C_NB_Balanced Funds_Standard,Balanced Funds Exact,balanced funds,10.00,1,3.10
2016-11-03,ps_ggl_41938,B2C_NB_Balanced Funds_Standard,Balanced Mutual Funds Phrase,balanced mutual fund,27.00,1,10.98
2016-11-03,ps_msn_54069,B2C_NB_Brexit_Standard,Brexit BMM,brexit +Britain,12.00,1,1.59
2016-11-03,ps_ggl_53992,B2C_NB_Brexit_Standard,Brexit,brexit UK,14.00,1,1.60
2016-11-03,ps_ggl_53994,B2C_NB_Brexit_Standard,Brexit BMM,brexit +UK,160.00,1,1.20
2016-11-03,ps_ggl_54021,B2C_NB_Brexit_Standard,Brexit BMM,brexit +Britain,364.00,1,3.83
2016-11-03,ps_ggl_55247,B2C_NB_Capital Ideas_Market Declines_RLSA,US Stock Market Broad Match Modify_RLSA,us +shares +market,8.00,1,1.39
2016-11-03,ps_ggl_54982,B2C_NB_Capital Ideas_Market Declines_RLSA,US Stock Market Broad Match Modify_RLSA,the us +stock +market,18.00,1,3.35
2016-11-03,ps_ggl_55209,B2C_NB_Capital Ideas_Market Declines_RLSA,Stock Market History Broad Match Modify_RLSA,+historical prices for +stocks,43.00,1,5.08
2016-11-03,ps_ggl_55211,B2C_NB_Capital Ideas_Market Declines_RLSA,Stock Market History Broad Match Modify_RLSA,+history of +stocks,44.00,1,2.54
2016-11-03,ps_msn_51592,B2C_NB_China Economy_Standard,China Growth Rate Broad Match Modify,+china +growth +rate,1.00,1,0.51
2016-11-03,ps_msn_51612,B2C_NB_China Economy_Standard,China Growth Broad Match Modify,+chinese +economic +growth,1.00,1,0.74
2016-11-03,ps_ggl_51416,B2C_NB_China Economy_Standard,China Outlook Broad Match Modify,+china +market +outlook,2.00,1,1.97
2016-11-03,ps_ggl_51431,B2C_NB_China Economy_Standard,China Outlook Broad Match Modify,+chinese +economic +outlook,2.00,1,0.74
2016-11-03,ps_msn_51595,B2C_NB_China Economy_Standard,China Growth Rate Broad Match Modify,+growth +rate +china,3.00,1,0.73
2016-11-03,ps_ggl_51399,B2C_NB_China Economy_Standard,China Growth Exact,chinese economic growth,3.00,1,3.02
2016-11-03,ps_msn_51582,B2C_NB_China Economy_Standard,China Growth Rate Exact,china growth rate,3.00,1,0.37
2016-11-03,ps_ggl_51459,B2C_NB_China Economy_Standard,China Interest Rates Exact,china interest rates,5.00,1,1.96
2016-11-03,ps_ggl_51386,B2C_NB_China Economy_Standard,China Devaluation Broad Match Modify,+chinese +currency +devaluation,13.00,1,1.05
2016-11-03,ps_msn_51643,B2C_NB_China Economy_Standard,China Economy Exact,chinese economy,13.00,1,0.62
2016-11-03,ps_ggl_51381,B2C_NB_China Economy_Standard,China Monetary Broad Match Modify,+chinese +monetary +policy,21.00,1,1.89
2016-11-03,ps_ggl_51338,B2C_NB_China Economy_Standard,China Growth Broad Match Modify,+china +economic +growth,24.00,1,0.73
2016-11-03,ps_ggl_51334,B2C_NB_China Economy_Standard,China Growth Broad Match Modify,+chinese +economy +growth,54.00,1,0.95
2016-11-03,ps_ggl_51348,B2C_NB_China Economy_Standard,China Economy Exact,china economy,80.00,1,2.21
2016-11-03,ps_ggl_51391,B2C_NB_China Economy_Standard,China Central Bank Broad Match Modify,+china +central +bank,97.00,1,0.30
2016-11-03,ps_ggl_40868,B2C_NB_College 529_Standard,College 529 Phrase,529 college fund,2.00,1,0.95
2016-11-03,ps_ggl_40749,B2C_NB_College 529_Standard,California 529 Exact,California college savings plan,5.00,1,4.28
2016-11-03,ps_ggl_42080,B2C_NB_College 529_Standard,California 529 Phrase,California 529,6.00,1,1.18
2016-11-03,ps_msn_39446,B2C_NB_College 529_Standard,Virginia 529 Exact,virginia 529 plan,6.00,1,1.07
2016-11-03,ps_msn_39528,B2C_NB_College 529_Standard,College 529 Exact,college fund 529,15.00,1,4.28
2016-11-03,ps_ggl_41196,B2C_NB_College 529_Standard,New York 529 Exact,new york 529,16.00,1,3.47
2016-11-03,ps_msn_39438,B2C_NB_College 529_Standard,Virginia 529 Phrase,virginia 529,18.00,1,1.46
2016-11-03,ps_ggl_41284,B2C_NB_College 529_Standard,Virginia 529 Exact,virginia 529,70.00,1,2.98
2016-11-03,ps_msn_38814,B2C_NB_Coverdell_Standard,Coverdell Phrase,coverdell esa,1.00,1,1.55
2016-11-03,ps_msn_38820,B2C_NB_Coverdell_Standard,Coverdell Education Exact,coverdell education savings accounts,2.00,1,4.08
2016-11-03,ps_ggl_40730,B2C_NB_Coverdell_Standard,Coverdell Account Exact,coverdell account,4.00,1,0.96
2016-11-03,ps_ggl_40855,B2C_NB_Coverdell_Standard,Coverdell Exact,coverdell esa,14.00,1,1.69
2016-11-03,ps_msn_38819,B2C_NB_Coverdell_Standard,Coverdell Education Exact,coverdell education savings account,18.00,1,2.35
2016-11-03,ps_msn_38815,B2C_NB_Coverdell_Standard,Coverdell Exact,coverdell,21.00,1,2.43
2016-11-03,ps_ggl_41847,B2C_NB_Coverdell_Standard,Coverdell Phrase,coverdell esa,31.00,1,2.59
2016-11-03,ps_ggl_40589,B2C_NB_Equity Income Funds_Standard,Equity Income Fund Exact,equity income fund,5.00,1,5.89
2016-11-03,ps_ggl_40587,B2C_NB_Equity Income Funds_Standard,Equity Income Fund Exact,equity income funds,7.00,1,14.66
2016-11-03,ps_ggl_40605,B2C_NB_Equity Income Funds_Standard,Equity Income Fund Exact,invest in equity,33.00,1,3.34
2016-11-03,ps_msn_38750,B2C_NB_Growth & Income Funds_Standard,Growth and Income Fund Exact,growth and income funds,2.00,1,4.94
2016-11-03,ps_ggl_41666,B2C_NB_Growth & Income Funds_Standard,Growth and Income Fund Exact,growth and income mutual funds,12.00,1,11.55
2016-11-03,ps_ggl_41353,B2C_NB_Growth & Income Funds_Standard,Growth and Income Fund Phrase,growth and income mutual funds,13.00,1,9.89
2016-11-03,ps_msn_38744,B2C_NB_Growth & Income Funds_Standard,Growth and Income Fund Phrase,growth and income fund,17.00,1,5.80
2016-11-03,ps_msn_38892,B2C_NB_Growth Funds_Standard,Mutual Growth Fund Phrase,growth stock mutual fund,9.00,1,4.99
2016-11-03,ps_ggl_40760,B2C_NB_Growth Funds_Standard,Dividend Growth Fund Exact,dividend growth fund,10.00,1,5.75
2016-11-03,ps_ggl_40961,B2C_NB_Growth Funds_Standard,Mutual Growth Fund Exact,growth mutual funds,16.00,1,11.19
2016-11-03,ps_msn_38890,B2C_NB_Growth Funds_Standard,Mutual Growth Fund Phrase,growth mutual fund,18.00,1,5.89
2016-11-03,ps_ggl_41207,B2C_NB_Growth Funds_Standard,Growth Fund Phrase,growth fund,35.00,1,1.61
2016-11-03,ps_msn_38335,B2C_NB_Income Funds_Standard,Income Mutual Fund Exact,income mutual fund,2.00,1,4.56
2016-11-03,ps_msn_38348,B2C_NB_Income Funds_Standard,Best Income Fund Exact,best income funds,12.00,1,8.12
2016-11-03,ps_ggl_41868,B2C_NB_Income Funds_Standard,Top Income Fund Exact,top income funds,13.00,1,11.51
2016-11-03,ps_msn_39009,B2C_NB_IRA_Standard,Payroll Deduction IRA Phrase,payroll deduction ira,2.00,1,0.97
2016-11-03,ps_ggl_41221,B2C_NB_IRA_Standard,IRA Retirement Plan Exact,ira retirement plan,11.00,1,5.27
2016-11-03,ps_msn_39027,B2C_NB_IRA_Standard,IRA Account Phrase,ira account,76.00,1,3.74
2016-11-03,ps_ggl_50802,B2C_NB_Market Fluctuations_Four Principles,Short Term Fluctuations Exact,short term fluctuations,3.00,1,0.03
2016-11-03,ps_msn_50576,B2C_NB_Market Fluctuations_Four Principles,Short Term Fluctuations Broad Match Modify,+short +term +fluctuations,3.00,1,0.94
2016-11-03,ps_msn_50638,B2C_NB_Market Fluctuations_Four Principles,Annual Market Returns Broad Match Modify,+annual +market +returns,5.00,1,0.69
2016-11-03,ps_ggl_50651,B2C_NB_Market Fluctuations_Four Principles,Annual Market Returns Broad Match Modify,+yearly +market +returns,15.00,1,1.62
