date,tracking_code,campaign,placement,creative,site(DCM),impression,clicks, cost 
11/11/2016,DS_9291572_1312649_126155477_299137099_68165803,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_728x90,Investor_System_728x90,coreaudience.com,25788,7,219.2
11/11/2016,DS_9291572_1664565_126155040_306591582_67439960,B2C_Investor_ 2016CY,Investor_WSJ ROS_SmartMatch_300x600_ 1x1,Tracking Creative,WSJDN,20639,39,1393.13
11/11/2016,DS_9291572_702495_126155014_299137066_56815289,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_320x50_1x1,pixel 1x1.jpg,kiplinger.com,19769,0,29.65
11/11/2016,DS_9291572_674639_138260235_310669850_67439960,B2C_Investor_ 2016CY,Investor_Facebook_Funds_Video_1x1,Tracking Creative,Facebook,16903,8,0
11/11/2016,DS_9291572_1312649_126155464_303358625_69129058,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Sports_300x250,Investor_Results Stat 2 2.29_300x250,coreaudience.com,15815,7,134.43
11/11/2016,DS_9291572_1312649_126155464_303358625_68165124,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_300x250,Investor_System_300x250,coreaudience.com,15768,1,134.03
11/11/2016,DS_9291572_702495_126155441_299137066_56815289,B2C_Investor_ 2016CY,Investor_Mutual Funds Topic_Mobile_320x50_1x1,pixel 1x1.jpg,kiplinger.com,15724,0,31.45
11/11/2016,DS_9291572_1312649_126155464_303358625_68161982,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Sports_300x250,Investor_LowFees_300x250,coreaudience.com,15693,9,133.39
11/11/2016,DS_9291572_1312649_126155464_303358625_68165124,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Sports_300x250,Investor_System_300x250,coreaudience.com,15689,7,133.36
11/11/2016,DS_9291572_1312649_126155464_303358625_69129058,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_300x250,Investor_Results Stat 2 2.29_300x250,coreaudience.com,15685,2,133.32
11/11/2016,DS_9291572_1312649_126155464_303358625_70340428,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_300x250,Investor_Global Research v.2_300x250,coreaudience.com,15653,4,133.05
11/11/2016,DS_9291572_1312649_126155464_303358625_70340428,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Sports_300x250,Investor_Global Research v.2_300x250,coreaudience.com,15587,7,132.49
11/11/2016,DS_9291572_1312649_126155464_303358625_68161982,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_300x250,Investor_LowFees_300x250,coreaudience.com,15513,1,131.86
11/11/2016,DS_9291572_1855905_126154313_299587824_67439960,B2C_Investor_ 2016CY,Investor_CNBC ROS Pre-Roll,Tracking Creative,CNBC,15433,10,617.32
11/11/2016,DS_9291572_1312649_126155482_299137093_68165124,B2C_Investor_ 2016CY,Investor_ADDED VALUE: Bonus Desktop Display Impressions_300x250,Investor_System_300x250,coreaudience.com,12602,1,0
11/11/2016,DS_9291572_1312649_126155482_299137093_70340428,B2C_Investor_ 2016CY,Investor_ADDED VALUE: Bonus Desktop Display Impressions_300x250,Investor_Global Research v.2_300x250,coreaudience.com,12446,4,0
11/11/2016,DS_9291572_1312649_126155482_299137093_68161982,B2C_Investor_ 2016CY,Investor_ADDED VALUE: Bonus Desktop Display Impressions_300x250,Investor_LowFees_300x250,coreaudience.com,12396,2,0
11/11/2016,DS_9291572_1312649_126155482_299137093_69129058,B2C_Investor_ 2016CY,Investor_ADDED VALUE: Bonus Desktop Display Impressions_300x250,Investor_Results Stat 2 2.29_300x250,coreaudience.com,12384,0,0
11/11/2016,DS_9291572_674639_140500728_312727459_67439960,B2C_Investor_ 2016CY,Investor_Facebook_Emotionally Invested_1x1,Tracking Creative,Facebook,11333,6,0
11/11/2016,DS_9291572_1312649_126155477_299137473_69227172,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_300x600,Investor_Tenure Noriko 2.29_300x600,coreaudience.com,10797,7,91.77
11/11/2016,DS_9291572_1312649_126155477_299137473_69127088,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_300x600,Investor_Tenure Martin 2.29_300x600,coreaudience.com,10713,5,91.06
11/11/2016,DS_9291572_1312649_126155477_299137473_68268782,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_300x600,Investor_Tenure John_300x600,coreaudience.com,10700,2,90.95
11/11/2016,DS_9293604_1553938_126208668_299488130_67745646,American Funds_ B2B_FI_2016CY,Advisor_TDF Microsite,Tracking Creative,Financial Planning,10169,8,0
11/11/2016,DS_9291572_1312649_126155477_299477034_68165100,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_160x600,Investor_LowFees_160x600,coreaudience.com,9444,9,80.27
11/11/2016,DS_9291572_702495_126155450_299137066_56815289,B2C_Investor_ 2016CY,Investor_Investing Channel_Mobile_320x50_1x1,pixel 1x1.jpg,kiplinger.com,9427,0,18.85
11/11/2016,DS_9291572_1312649_126155477_299477034_69129057,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_160x600,Investor_Results Stat 2 2.29_160x600,coreaudience.com,9316,12,79.19
11/11/2016,DS_9291572_1312649_126155477_299477034_70328460,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_160x600,Investor_Global Research v.2_160x600,coreaudience.com,9245,6,78.58
11/11/2016,DS_9291572_1312649_126155477_299477034_68165123,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_160x600,Investor_System_160x600,coreaudience.com,9173,7,77.97
11/11/2016,DS_9291572_1312649_126155477_299137099_69123816,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_728x90,Investor_Tenure Noriko  2.29_728x90,coreaudience.com,9066,6,77.06
11/11/2016,DS_9291572_1312649_126155477_299137099_69129227,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_728x90,Investor_Tenure Martin 2.29_728x90,coreaudience.com,9043,1,76.87
11/11/2016,DS_9291572_2106501_126155463_299587824_67439960,B2C_Investor_ 2016CY,Investor_Added Value Impressions 6%_1x1,Tracking Creative,"Nativo, Inc",8951,0,0
11/11/2016,DS_9291572_1312649_126155477_299137099_68273537,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_728x90,Investor_Tenure John_728x90,coreaudience.com,8948,4,76.06
11/11/2016,DS_9291572_1312649_126155477_299137093_69129058,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_300x250,Investor_Results Stat 2 2.29_300x250,coreaudience.com,8330,2,70.81
11/11/2016,DS_9291572_1312649_126155477_299137093_70340428,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_300x250,Investor_Global Research v.2_300x250,coreaudience.com,8247,0,70.1
11/11/2016,DS_9291572_1526601_126150898_306594418_67439960,B2C_Investor_ 2016CY,Investor_Run of Site Smartmatch_300x600_ 1x1,Tracking Creative,Bloomberg,8173,20,939.9
11/11/2016,DS_9291572_674639_138260228_307292584_67439960,B2C_Investor_ 2016CY,Investor_Facebook_Global Research_Static_1x1,Tracking Creative,Facebook,8122,3,0
11/11/2016,DS_9291572_1312649_126155477_299137093_68161982,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_300x250,Investor_LowFees_300x250,coreaudience.com,8098,0,68.83
11/11/2016,DS_9291572_1312649_126155477_299137093_68165124,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_300x250,Investor_System_300x250,coreaudience.com,8028,1,68.24
11/11/2016,DS_9291572_674639_138260234_310669850_67439960,B2C_Investor_ 2016CY,Investor_Facebook_Funds_Static_1x1,Tracking Creative,Facebook,7309,6,0
11/11/2016,DS_9291572_1526601_126150824_299137093_68161982,B2C_Investor_ 2016CY,Investor_B:POP Editorial Story Unit Popular in Finance_300x250 (inside the 300x600),Investor_LowFees_300x250,Bloomberg,7022,3,0
11/11/2016,DS_9291572_1526601_126150824_299137093_68165124,B2C_Investor_ 2016CY,Investor_B:POP Editorial Story Unit Popular in Finance_300x250 (inside the 300x600),Investor_System_300x250,Bloomberg,6955,1,0
11/11/2016,DS_9291572_1526601_126150824_299137093_70340428,B2C_Investor_ 2016CY,Investor_B:POP Editorial Story Unit Popular in Finance_300x250 (inside the 300x600),Investor_Global Research v.2_300x250,Bloomberg,6948,1,0
11/11/2016,DS_9291572_1526601_126150824_299137093_69129058,B2C_Investor_ 2016CY,Investor_B:POP Editorial Story Unit Popular in Finance_300x250 (inside the 300x600),Investor_Results Stat 2 2.29_300x250,Bloomberg,6818,3,0
11/11/2016,DS_9291572_1852306_126154397_299137473_70333951,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Desktop_300x600,Investor_Global Research v.2_300x600,The Street,6357,4,101.71
11/11/2016,DS_9291572_1852306_126154397_299137473_68164252,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Desktop_300x600,Investor_System_300x600,The Street,6313,2,101.01
11/11/2016,DS_9291572_1852306_126154397_299137473_69126143,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Desktop_300x600,Investor_Results Stat 2 2.29_300x600,The Street,6273,4,100.37
11/11/2016,DS_9291572_1852306_126154397_299137473_68162179,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Desktop_300x600,Investor_LowFees_300x600,The Street,6256,5,100.1
11/11/2016,DS_9291572_1312649_126155464_303358625_68269976,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Sports_300x250,Investor_Tenure John_300x250,coreaudience.com,5590,1,47.52
11/11/2016,DS_9291572_1312649_126155464_303358625_69126123,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_300x250,Investor_Tenure Martin 2.29_300x250,coreaudience.com,5566,2,47.31
11/11/2016,DS_9291572_1852306_126154395_299137473_68162179,B2C_Investor_ 2016CY,Investor_|X| Targeting to Investable Assets 500k+_Tablet_300x600,Investor_LowFees_300x600,The Street,5555,15,99.99
11/11/2016,DS_9291572_1312649_126155464_303357541_68162955,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_728x90,Investor_LowFees_728x90,coreaudience.com,5522,0,46.94
11/11/2016,DS_9291572_1312649_126155464_303358625_69129019,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Sports_300x250,Investor_Tenure Noriko 2.29_300x250,coreaudience.com,5516,0,46.89
11/11/2016,DS_9291572_1852306_126154395_299137473_68164252,B2C_Investor_ 2016CY,Investor_|X| Targeting to Investable Assets 500k+_Tablet_300x600,Investor_System_300x600,The Street,5478,7,98.6
11/11/2016,DS_9291572_1312649_126155464_303358625_68269976,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_300x250,Investor_Tenure John_300x250,coreaudience.com,5472,1,46.51
11/11/2016,DS_9291572_1852306_126154395_299137473_70333951,B2C_Investor_ 2016CY,Investor_|X| Targeting to Investable Assets 500k+_Tablet_300x600,Investor_Global Research v.2_300x600,The Street,5463,7,98.33
11/11/2016,DS_9291572_1312649_126155464_303357541_68165803,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_728x90,Investor_System_728x90,coreaudience.com,5453,0,46.35
11/11/2016,DS_9291572_1852306_126154395_299137473_69126143,B2C_Investor_ 2016CY,Investor_|X| Targeting to Investable Assets 500k+_Tablet_300x600,Investor_Results Stat 2 2.29_300x600,The Street,5394,12,97.09
11/11/2016,DS_9291572_1312649_126155464_303358625_69126123,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Sports_300x250,Investor_Tenure Martin 2.29_300x250,coreaudience.com,5386,1,45.78
11/11/2016,DS_9291572_1312649_126155464_303358625_69129019,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_300x250,Investor_Tenure Noriko 2.29_300x250,coreaudience.com,5376,0,45.7
11/11/2016,DS_9291572_1312649_126155464_303357541_70324694,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_728x90,Investor_Global Research v.2_728x90,coreaudience.com,5321,0,45.23
11/11/2016,DS_9291572_674639_138260230_307292584_67439960,B2C_Investor_ 2016CY,Investor_Facebook_System_Static_1x1,Tracking Creative,Facebook,5216,6,0
11/11/2016,DS_9291572_1312649_126155464_303357541_69123842,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_728x90,Investor_Results Stat 2 2.29_728x90,coreaudience.com,5182,0,44.05
11/11/2016,DS_9291572_1853903_126154321_299137099_68162955,B2C_Investor_ 2016CY,Investor_Y! Finance_Active & Managed Funds_US_728x90,Investor_LowFees_728x90,Yahoo! Finance,4753,3,57.04
11/11/2016,DS_9291572_1853903_126154321_299137099_68165803,B2C_Investor_ 2016CY,Investor_Y! Finance_Active & Managed Funds_US_728x90,Investor_System_728x90,Yahoo! Finance,4736,6,56.83
11/11/2016,DS_9291572_1855905_126150867_299137093_68161982,B2C_Investor_ 2016CY,Investor_CNBC ROS Mobile Web_300x250,Investor_LowFees_300x250,CNBC,4726,14,28.36
11/11/2016,DS_9291572_1853903_126154330_299137099_68165803,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_728x90,Investor_System_728x90,Yahoo! Finance,4674,1,56.09
11/11/2016,DS_9291572_1853903_126154321_299137099_69123842,B2C_Investor_ 2016CY,Investor_Y! Finance_Active & Managed Funds_US_728x90,Investor_Results Stat 2 2.29_728x90,Yahoo! Finance,4673,2,56.08
11/11/2016,DS_9291572_1853903_126154330_299137099_68162955,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_728x90,Investor_LowFees_728x90,Yahoo! Finance,4649,3,55.79
11/11/2016,DS_9291572_1853903_126154321_299137099_70324694,B2C_Investor_ 2016CY,Investor_Y! Finance_Active & Managed Funds_US_728x90,Investor_Global Research v.2_728x90,Yahoo! Finance,4634,1,55.61
11/11/2016,DS_9291572_1853903_126154330_299137099_70324694,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_728x90,Investor_Global Research v.2_728x90,Yahoo! Finance,4555,8,54.66
11/11/2016,DS_9291572_1855905_126150867_299137093_70340428,B2C_Investor_ 2016CY,Investor_CNBC ROS Mobile Web_300x250,Investor_Global Research v.2_300x250,CNBC,4546,10,27.28
11/11/2016,DS_9291572_1855905_126150867_299137093_68165124,B2C_Investor_ 2016CY,Investor_CNBC ROS Mobile Web_300x250,Investor_System_300x250,CNBC,4543,11,27.26
11/11/2016,DS_9291572_1853903_126154330_299137099_69123842,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_728x90,Investor_Results Stat 2 2.29_728x90,Yahoo! Finance,4484,1,53.81
11/11/2016,DS_9291572_1526601_126150838_299137093_68165124,B2C_Investor_ 2016CY,Investor_Insights/Personal Finance Channel_300x250,Investor_System_300x250,Bloomberg,4468,2,134.04
11/11/2016,DS_9291572_1312649_126155482_299137093_69129019,B2C_Investor_ 2016CY,Investor_ADDED VALUE: Bonus Desktop Display Impressions_300x250,Investor_Tenure Noriko 2.29_300x250,coreaudience.com,4460,0,0
11/11/2016,DS_9291572_1853903_126154324_299137099_68162955,B2C_Investor_ 2016CY,Investor_Y! Finance_Custom Segment_US_728x90,Investor_LowFees_728x90,Yahoo! Finance,4458,2,53.5
11/11/2016,DS_9291572_1853903_126154324_299137099_69123842,B2C_Investor_ 2016CY,Investor_Y! Finance_Custom Segment_US_728x90,Investor_Results Stat 2 2.29_728x90,Yahoo! Finance,4450,1,53.4
11/11/2016,DS_9291572_1853903_126154324_299137099_68165803,B2C_Investor_ 2016CY,Investor_Y! Finance_Custom Segment_US_728x90,Investor_System_728x90,Yahoo! Finance,4449,2,53.39
11/11/2016,DS_9291572_1855905_126150867_299137093_69129058,B2C_Investor_ 2016CY,Investor_CNBC ROS Mobile Web_300x250,Investor_Results Stat 2 2.29_300x250,CNBC,4442,17,26.65
11/11/2016,DS_9291572_1853903_126154324_299137099_70324694,B2C_Investor_ 2016CY,Investor_Y! Finance_Custom Segment_US_728x90,Investor_Global Research v.2_728x90,Yahoo! Finance,4426,1,53.11
11/11/2016,DS_9291572_1526601_126150838_299137093_70340428,B2C_Investor_ 2016CY,Investor_Insights/Personal Finance Channel_300x250,Investor_Global Research v.2_300x250,Bloomberg,4426,6,132.78
11/11/2016,DS_9291572_1526601_126150838_299137093_68161982,B2C_Investor_ 2016CY,Investor_Insights/Personal Finance Channel_300x250,Investor_LowFees_300x250,Bloomberg,4372,5,131.16
11/11/2016,DS_9291572_1312649_126155482_299137093_68269976,B2C_Investor_ 2016CY,Investor_ADDED VALUE: Bonus Desktop Display Impressions_300x250,Investor_Tenure John_300x250,coreaudience.com,4337,1,0
11/11/2016,DS_9291572_1312649_126155482_299137093_69126123,B2C_Investor_ 2016CY,Investor_ADDED VALUE: Bonus Desktop Display Impressions_300x250,Investor_Tenure Martin 2.29_300x250,coreaudience.com,4320,0,0
11/11/2016,DS_9291572_1526601_126150838_299137093_69129058,B2C_Investor_ 2016CY,Investor_Insights/Personal Finance Channel_300x250,Investor_Results Stat 2 2.29_300x250,Bloomberg,4285,5,128.55
11/11/2016,DS_9291572_1853903_126154329_299137093_69129058,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_300x250,Investor_Results Stat 2 2.29_300x250,Yahoo! Finance,4037,2,52.48
11/11/2016,DS_9291572_1853903_126154332_299137093_68165124,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_300x250,Investor_System_300x250,Yahoo! Finance,3958,4,51.45
11/11/2016,DS_9291572_1852306_126154393_299141023_68228183,B2C_Investor_ 2016CY,Investor_|X| Targeting to Investable Assets 500k+_Desktop_970x250_Billboard,Investor_LowFees_970x250,The Street,3945,2,71.01
11/11/2016,DS_9291572_702495_126155439_299137093_68161982,B2C_Investor_ 2016CY,Investor_Mutual Funds Topic_Mobile_300x250_(1),Investor_LowFees_300x250,kiplinger.com,3937,1,47.24
11/11/2016,DS_9291572_702495_126155439_299137093_68165124,B2C_Investor_ 2016CY,Investor_Mutual Funds Topic_Mobile_300x250_(1),Investor_System_300x250,kiplinger.com,3935,0,47.22
11/11/2016,DS_9291572_1852306_126154393_299141023_70343687,B2C_Investor_ 2016CY,Investor_|X| Targeting to Investable Assets 500k+_Desktop_970x250_Billboard,Investor_Global Research v.2_970x250,The Street,3935,6,70.83
11/11/2016,DS_9291572_1853903_126154333_299137099_70324694,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_728x90,Investor_Global Research v.2_728x90,Yahoo! Finance,3922,3,47.06
11/11/2016,DS_9291572_1853903_126154333_299137099_69123842,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_728x90,Investor_Results Stat 2 2.29_728x90,Yahoo! Finance,3916,3,46.99
11/11/2016,DS_9291572_1853903_126154329_299137093_68165124,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_300x250,Investor_System_300x250,Yahoo! Finance,3890,1,50.57
11/11/2016,DS_9291572_1853903_126154329_299137093_68161982,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_300x250,Investor_LowFees_300x250,Yahoo! Finance,3883,2,50.48
11/11/2016,DS_9291572_1853903_126154327_299137099_68162955,B2C_Investor_ 2016CY,Investor_Y! Finance_Investments_US_728x90,Investor_LowFees_728x90,Yahoo! Finance,3874,1,46.49
11/11/2016,DS_9291572_1853903_126154327_299137099_68165803,B2C_Investor_ 2016CY,Investor_Y! Finance_Investments_US_728x90,Investor_System_728x90,Yahoo! Finance,3858,4,46.3
11/11/2016,DS_9291572_1853903_126154332_299137093_68161982,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_300x250,Investor_LowFees_300x250,Yahoo! Finance,3856,3,50.13
11/11/2016,DS_9291572_1853903_126154323_299137093_70340428,B2C_Investor_ 2016CY,Investor_Y! Finance_Custom Segment_US_300x250,Investor_Global Research v.2_300x250,Yahoo! Finance,3853,4,50.09
11/11/2016,DS_9291572_1853903_126154332_299137093_69129058,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_300x250,Investor_Results Stat 2 2.29_300x250,Yahoo! Finance,3853,5,50.09
