date_time,tracking_code,visits,page_view,TOOL_STARTS,TOOL_COMPLETES,LIT_DOWNLOADSS,TOOL_DOWNLOADS,VID_STARTS, Sales 
7/1/2016,ds_9291572_953793_126284461_299484122_68031444,2,2,0,0,0,0,0,964.21
7/1/2016,ps_ggl_23012,2,10,0,0,0,0,0,1002.24
7/1/2016,ps_ggl_41558,2,7,1,0,0,0,0,1011.51
7/1/2016,ps_ggl_40867,2,6,0,0,0,0,0,1016.10
7/1/2016,ds_9291572_1320102_126155025_299137473_69126143,2,2,0,0,0,0,0,1068.30
7/1/2016,ds_9291572_702495_126155439_299137093_68165124,2,2,0,0,0,0,0,1095.56
7/1/2016,ps_ggl_40736,2,10,0,0,0,0,0,1140.57
7/1/2016,ps_ggl_42078,2,2,0,0,0,0,0,1249.38
7/1/2016,ps_msn_50428,2,3,0,0,0,0,0,1281.50
7/1/2016,ds_9291572_1312649_126155481_299137473_68268782,2,2,0,0,0,0,0,1287.58
7/1/2016,ds_9291572_702495_126155006_299141023_68228920,2,2,0,0,0,0,0,1309.27
7/1/2016,ds_9291572_1853903_126154321_299137099_68162955,2,2,0,0,0,0,0,1315.50
7/1/2016,ps_msn_50490,2,2,0,0,0,0,0,1348.92
7/1/2016,ps_ggl_41850,2,14,0,0,0,0,0,1416.49
7/1/2016,ds_9291572_1853903_126154333_299137099_68165803,2,4,0,0,0,0,0,1501.31
7/1/2016,ps_ggl_51389,2,2,0,0,0,0,0,1522.09
7/1/2016,ds_9291572_1852303_126154341_299137093_70340428,2,5,0,0,0,0,0,1567.36
7/1/2016,ps_msn_38337,2,3,0,0,0,0,0,1581.06
7/1/2016,ds_9291572_1320102_126155022_299137093_69129058,2,4,0,0,0,0,0,1643.29
7/1/2016,ds_9291572_702495_126155439_299137093_69129058,2,2,0,0,0,0,0,1663.39
7/1/2016,ps_msn_38994,2,13,0,0,0,0,0,1695.30
7/1/2016,ds_9291572_1526601_126154376_299137093_69126123,2,2,0,0,0,0,0,1771.47
7/1/2016,ps_ggl_40853,2,3,0,0,0,0,0,1818.46
7/1/2016,ds_9291572_1853903_126154333_299137099_68273537,2,2,0,0,0,0,0,1915.72
7/1/2016,11575086562,2,4,2,1,0,0,0,1927.33
7/1/2016,ds_9291572_1852303_126154349_299137473_69126143,1,1,0,0,0,0,0,0.44
7/1/2016,ds_9291572_1852303_126150806_299137093_68161982,1,1,0,0,0,0,0,0.72
7/1/2016,ps_ggl_34851,1,4,0,0,0,0,0,0.72
7/1/2016,ps_msn_38436,1,1,0,0,0,0,0,1.52
7/1/2016,ps_msn_39397,1,5,0,0,0,0,0,1.78
7/1/2016,ps_msn_50497,1,1,0,0,0,0,0,2.11
7/1/2016,ps_msn_39524,1,1,0,0,0,0,0,2.16
7/1/2016,ps_msn_39041,1,1,0,0,0,0,0,2.24
7/1/2016,ds_9291572_1312649_126155484_299137099_70324694,1,1,0,0,0,0,0,2.60
7/1/2016,ds_9291572_1664565_126155036_299137093_68165124,1,1,0,0,0,0,0,2.61
7/1/2016,ps_msn_39109,1,1,0,0,0,0,0,2.79
7/1/2016,ds_9291572_2106501_126936229_302339852_0,1,1,0,0,0,0,0,2.90
7/1/2016,ds_9291572_1664565_126154362_299137093_69129019,1,1,0,0,0,0,0,2.91
7/1/2016,ds_9291572_1320102_126155021_299137099_69123816,1,1,0,0,0,0,0,3.04
7/1/2016,ps_ggl_50888,1,2,0,0,0,0,0,3.07
7/1/2016,ps_ggl_23017,1,4,0,0,0,0,0,5.25
7/1/2016,ps_msn_39108,1,1,0,0,0,0,0,5.79
7/1/2016,ps_ggl_40808,1,1,0,0,0,0,0,5.93
7/1/2016,ps_ggl_37648,1,1,0,0,0,0,0,6.90
7/1/2016,ps_ggl_40905,1,7,0,0,0,0,0,8.26
7/1/2016,ps_ggl_41077,1,6,0,0,0,0,0,10.89
7/1/2016,74767501,1,2,0,0,0,0,0,11.90
7/1/2016,ps_msn_38627,1,1,0,0,0,0,0,13.05
7/1/2016,ps_msn_38442,1,5,0,0,0,0,0,13.45
7/1/2016,ds_9291572_1853903_126154332_299137093_69126123,1,1,0,0,0,0,0,13.85
7/1/2016,ps_ggl_34865,1,2,1,0,0,0,0,15.18
7/1/2016,ds_9291572_1084152_126155015_299892819_72159728,1,1,0,0,0,0,0,15.64
7/1/2016,ps_msn_39653,1,8,0,0,0,0,0,16.13
7/1/2016,ds_9291572_1312649_131721952_304386765_68165124,1,1,0,0,0,0,0,16.74
7/1/2016,ps_ggl_34902,1,1,0,0,0,0,0,18.62
7/1/2016,ps_ggl_40668,1,3,0,0,0,0,0,19.11
7/1/2016,ds_9291572_702495_126155435_299137093_68269976,1,1,0,0,0,0,0,19.51
7/1/2016,ps_ggl_41993,1,2,1,0,0,0,0,19.96
7/1/2016,ps_ggl_50694,1,1,0,0,0,0,0,20.31
7/1/2016,ds_9291572_1853903_126154324_299137099_68165803,1,1,0,0,0,0,0,20.96
7/1/2016,74988269,1,38,0,0,0,0,0,20.97
7/1/2016,ps_msn_38798,1,1,0,0,0,0,0,22.09
7/1/2016,ds_9291572_953793_126284466_299137093_68165124,1,1,0,0,0,0,0,24.28
7/1/2016,ds_9291572_702495_126155013_299137093_68165124,1,1,0,0,0,0,0,24.45
7/1/2016,ps_ggl_40856,1,10,0,0,0,0,0,24.92
7/1/2016,ps_msn_39097,1,1,0,0,0,0,0,25.59
7/1/2016,ps_ggl_41845,1,1,0,0,0,0,0,27.54
7/1/2016,ps_msn_38393,1,1,0,0,0,0,0,28.12
7/1/2016,ds_9291572_1312649_131721957_304384739_68268782,1,1,0,0,0,0,0,28.15
7/1/2016,ps_ggl_35124,1,1,0,0,0,0,0,29.21
7/1/2016,ps_ggl_41474,1,1,0,0,0,0,0,30.09
7/1/2016,ps_msn_38795,1,1,0,0,0,0,0,30.54
7/1/2016,ds_9291572_1852306_126154393_299141023_68228920,1,2,0,0,0,0,0,30.60
7/1/2016,ds_9291572_1084152_134004595_299137093_70340428,1,1,0,0,0,0,0,32.95
7/1/2016,ps_ggl_36738,1,1,0,0,0,0,0,33.83
7/1/2016,ds_9291572_1320102_126155021_299137099_68165803,1,1,0,0,0,0,0,38.67
7/1/2016,ds_9291572_1312649_126155485_299477034_69129057,1,1,0,0,0,0,0,38.73
7/1/2016,ds_9291572_1320102_126155018_299137093_68165124,1,1,0,0,0,0,0,41.67
7/1/2016,ds_9291572_702495_126155437_299137473_69227172,1,1,0,0,0,0,0,41.87
7/1/2016,ds_9291572_702495_126155434_299137099_68165803,1,1,0,0,0,0,0,42.33
7/1/2016,ps_ggl_41080,1,1,0,0,0,0,0,43.47
7/1/2016,ps_ggl_50667,1,1,0,0,0,0,0,44.67
7/1/2016,ps_msn_54068,1,1,0,0,0,0,0,44.74
7/1/2016,ps_msn_50508,1,1,0,0,0,0,0,44.77
7/1/2016,ps_ggl_41328,1,2,0,0,0,0,0,44.91
7/1/2016,ds_9291572_1084152_126155015_299892819_72157693,1,1,0,0,0,0,0,46.22
7/1/2016,ps_msn_38978,1,1,0,0,0,0,0,47.05
7/1/2016,ps_msn_39672,1,2,0,0,0,0,0,51.75
7/1/2016,ds_9291572_1852306_126154395_299137473_70333951,1,1,0,0,0,0,0,53.20
7/1/2016,SH0001SP1405C0001,1,4,0,0,0,0,0,53.70
7/1/2016,ds_9291572_1320102_126155022_299137093_68165124,1,4,0,0,0,0,0,54.15
7/1/2016,ds_9291572_702495_126155448_299137093_68161982,1,1,0,0,0,0,0,56.60
7/1/2016,ps_ggl_34863,1,17,3,2,0,0,0,56.73
7/1/2016,ds_9291572_1084152_131557928_299137473_68164252,1,5,0,0,0,0,0,56.93
7/1/2016,ds_9291572_1664565_126154367_299137093_68165124,1,1,0,0,0,0,0,57.24
7/1/2016,ds_9291572_702495_126155013_299137093_69129019,1,1,0,0,0,0,0,57.72
7/1/2016,ds_9291572_1852303_126150806_299137093_69129019,1,1,0,0,0,0,0,58.17
7/1/2016,ds_9291572_1312649_126155484_299137099_68162955,1,1,0,0,0,0,0,58.63
7/1/2016,ps_msn_46252,1,1,0,0,0,0,0,58.85
7/1/2016,ps_msn_36534,1,1,0,0,0,0,0,59.39
7/1/2016,ps_ggl_41653,1,1,0,0,0,0,0,59.46
7/1/2016,ps_ggl_41103,1,2,0,0,0,0,0,63.64
7/1/2016,ps_msn_50447,1,1,0,0,0,0,0,64.83
7/1/2016,ps_msn_39631,1,3,0,0,0,0,0,65.31
7/1/2016,ds_9291572_1312649_131721954_304393027_69123842,1,1,0,0,0,0,0,65.90
7/1/2016,ds_9291572_953793_126284472_299137093_70340428,1,2,0,0,0,0,0,66.26
7/1/2016,ds_9291572_1320102_126155020_299137473_69126143,1,2,0,0,0,0,0,66.96
7/1/2016,ps_msn_34503,1,7,0,0,0,0,0,68.08
7/1/2016,ds_9291572_702495_126155013_299137093_68269976,1,1,0,0,0,0,0,73.09
7/1/2016,ps_msn_38995,1,8,0,0,0,0,0,73.47
7/1/2016,11575086563,1,1,1,0,0,0,0,73.54
7/1/2016,ps_msn_50562,1,2,0,0,0,0,0,76.25
7/1/2016,ps_msn_38710,1,2,0,0,0,0,0,80.53
7/1/2016,ps_ggl_42109,1,1,0,0,0,0,0,82.21
7/1/2016,ds_9291572_1084152_126155015_299892819_72157195,1,1,0,0,0,0,0,82.76
7/1/2016,ps_ggl_41253,1,4,0,0,0,0,0,84.66
7/1/2016,ds_9291572_953793_126284466_299137093_68269976,1,1,0,0,0,0,0,85.04
7/1/2016,ps_ggl_41989,1,1,0,0,0,0,0,85.39
7/1/2016,ps_ggl_50678,1,1,0,0,0,0,0,86.50
7/1/2016,ds_9291572_1559768_126154384_299137093_70340428,1,3,0,0,0,0,0,88.83
7/1/2016,ps_ggl_41996,1,6,1,1,0,0,0,89.33
7/1/2016,11575086593,1,6,0,0,0,0,0,92.68
7/1/2016,ps_msn_39096,1,1,0,0,0,0,0,95.70
7/1/2016,ps_ggl_50927,1,1,0,0,0,0,0,97.09
7/1/2016,ps_ggl_22793,1,1,0,0,0,0,0,106.23
7/1/2016,ps_msn_38721,1,1,0,0,0,0,0,107.36
7/1/2016,ds_9291572_1853903_126154330_299137099_69129227,1,1,0,0,0,0,0,107.47
7/1/2016,ds_9291572_1664565_126154367_299137093_69129019,1,1,0,0,0,0,0,107.64
7/1/2016,ds_9291572_2106501_126936229_307252174_0,1,1,0,0,2,0,0,108.12
7/1/2016,ps_msn_50518,1,7,0,0,0,0,0,110.65
7/1/2016,ps_ggl_22997,1,10,0,0,0,0,0,111.70
7/1/2016,ps_msn_38826,1,1,0,0,0,0,0,112.20
7/1/2016,ds_9291572_1664565_126155038_299137093_69129058,1,1,0,0,0,0,0,113.38
7/1/2016,ps_ggl_50799,1,2,0,0,0,0,0,115.79
7/1/2016,ds_9291572_1312649_126155478_299137093_70340428,1,1,0,0,0,0,0,117.75
7/1/2016,ps_ggl_37631,1,1,0,0,0,0,0,117.89
7/1/2016,ds_9291572_1320102_126155022_299137093_68161982,1,10,0,0,0,0,0,124.73
7/1/2016,ds_9291572_1320102_126155024_299137473_68164252,1,1,0,0,0,0,0,125.50
7/1/2016,ps_msn_38392,1,1,0,0,0,0,0,127.53
7/1/2016,ds_9291572_2385165_126150817_302952977_0,1,1,0,0,0,0,0,129.92
7/1/2016,11575086561,1,1,1,0,0,0,0,132.03
7/1/2016,ps_ggl_36327,1,1,0,0,0,0,0,134.93
7/1/2016,ds_9291572_1084152_131557930_299137473_68162179,1,1,0,0,0,0,0,135.35
7/1/2016,20130606-IM-AMF_Bing_SEM_Micro,1,2,0,0,0,0,0,135.66
7/1/2016,ds_9291572_1853903_126154329_299137093_69126123,1,1,0,0,0,0,0,136.72
7/1/2016,ps_ggl_50789,1,1,0,0,0,0,0,140.57
7/1/2016,ds_9291572_2106501_126936229_300209990_0,1,1,0,0,0,0,0,141.47
7/1/2016,ps_ggl_41095,1,4,0,0,0,0,0,141.74
7/1/2016,11575086366,1,1,0,0,0,0,0,144.69
7/1/2016,ps_msn_38544,1,1,0,0,0,0,0,149.17
7/1/2016,ds_9291572_1559768_126154382_299137099_69123816,1,1,0,0,0,0,0,149.98
7/1/2016,ds_9291572_702495_126155011_299137099_68165803,1,1,0,0,0,0,0,151.02
7/1/2016,ps_ggl_50898,1,1,0,0,0,0,0,152.65
7/1/2016,ds_9291572_1084152_134004598_299892819_72157195,1,1,0,0,0,0,0,153.28
7/1/2016,ps_msn_38400,1,1,0,0,1,0,0,160.47
7/1/2016,ps_msn_38515,1,5,0,0,0,0,0,161.17
7/1/2016,ps_ggl_35109,1,1,0,0,0,0,0,161.70
7/1/2016,ds_9291572_1526601_126154377_299137099_69123842,1,1,0,0,0,0,0,162.02
7/1/2016,ps_msn_38339,1,1,0,0,0,0,0,162.07
7/1/2016,ds_9291572_1852306_126155003_299137099_69123842,1,1,0,0,0,0,0,162.23
7/1/2016,ps_ggl_36317,1,6,1,0,0,0,0,163.68
7/1/2016,11565537817,1,2,0,0,0,0,0,164.55
7/1/2016,11575086595,1,11,0,0,0,0,0,172.91
7/1/2016,ps_msn_39435,1,2,0,0,0,0,0,176.59
7/1/2016,ds_9291572_1526601_126154377_299137099_68165803,1,1,0,0,0,0,0,177.21
7/1/2016,ds_9291572_1526601_126154380_299137099_68162955,1,1,0,0,0,0,0,177.40
7/1/2016,ps_ggl_51397,1,1,0,0,0,0,0,177.50
7/1/2016,ds_9291572_702495_126155433_299141023_69179447,1,1,0,0,0,0,0,177.54
7/1/2016,ds_9291572_1559768_126154381_299137093_68165124,1,1,0,0,0,0,0,178.08
7/1/2016,ps_ggl_41363,1,1,0,0,0,0,0,182.36
7/1/2016,ps_ggl_34896,1,1,0,0,0,0,0,183.74
7/1/2016,ps_msn_50486,1,1,0,0,0,0,0,183.87
7/1/2016,76298366,1,1,0,0,0,0,0,184.36
7/1/2016,ps_ggl_34999,1,5,0,0,0,0,0,185.53
7/1/2016,ps_msn_38865,1,11,0,0,0,0,0,188.43
7/1/2016,ds_9291572_1852306_126154394_299137473_68162179,1,1,0,0,0,0,0,189.25
7/1/2016,ds_9291572_1852303_126150853_299137093_69129058,1,3,0,0,0,0,0,195.69
7/1/2016,11576882165,1,3,1,0,0,0,0,199.32
7/1/2016,ps_ggl_22986,1,3,0,0,0,0,0,202.78
7/1/2016,ps_ggl_40602,1,2,0,0,0,0,0,203.69
7/1/2016,ps_msn_38670,1,7,3,2,0,0,0,205.09
7/1/2016,ps_msn_38967,1,1,0,0,0,0,0,212.33
7/1/2016,74891518,1,8,0,0,0,0,0,213.78
7/1/2016,ps_ggl_40718,1,4,0,0,0,0,0,215.84
7/1/2016,ps_msn_38824,1,1,0,0,0,0,0,217.27
7/1/2016,ps_msn_39017,1,1,0,0,0,0,0,217.36
7/1/2016,ps_ggl_41152,1,1,0,0,0,0,0,217.43
7/1/2016,ps_ggl_42012,1,5,0,0,0,0,0,217.85
7/1/2016,ps_ggl_41409,1,1,0,0,0,0,0,221.12
7/1/2016,ds_9291572_1084152_131557930_299137473_69126143,1,1,0,0,0,0,0,226.65
7/1/2016,ds_9291572_1084152_131557928_299137473_69126143,1,1,0,0,0,0,0,229.85
7/1/2016,ps_ggl_37671,1,2,0,0,0,0,0,231.18
7/1/2016,ds_9291572_702495_126155437_299137473_69126143,1,1,0,0,0,0,0,231.44
7/1/2016,ds_9291572_1855905_126150867_299137093_69126123,1,3,0,0,0,0,2,234.04
7/1/2016,ps_ggl_40622,1,2,0,0,0,0,0,234.36
7/1/2016,ds_9291572_953793_126284466_299137093_69129058,1,1,0,0,0,0,0,234.52
7/1/2016,ps_msn_38913,1,3,0,0,0,0,0,234.61
7/1/2016,ds_9291572_1853903_126154326_299137093_70340428,1,1,0,0,0,0,0,237.94
7/1/2016,ds_9291572_1312649_126155486_299137473_68164252,1,1,0,0,0,0,0,240.51
7/1/2016,ds_9291572_1084152_134004595_299137093_69129058,1,1,0,0,0,0,0,242.03
7/1/2016,11560780585,1,7,0,0,0,0,0,246.90
7/1/2016,ps_msn_38654,1,3,0,0,0,0,0,247.43
7/1/2016,ps_ggl_36274,1,7,0,0,0,0,0,248.02
7/1/2016,ps_ggl_34997,1,1,0,0,0,0,0,249.16
7/1/2016,ps_ggl_54012,1,1,0,0,0,0,0,249.49
7/1/2016,ds_9291572_1855905_126154310_299137093_68161982,1,1,0,0,0,0,0,250.31
7/1/2016,ds_9291572_953793_126284461_299484122_69307050,1,1,0,0,0,0,0,254.58
7/1/2016,ps_ggl_40931,1,8,0,0,0,0,0,254.91
7/1/2016,ps_ggl_50686,1,2,0,0,0,0,0,256.38
7/1/2016,ps_msn_39523,1,1,0,0,0,0,0,257.36
7/1/2016,ps_msn_38444,1,4,0,0,0,0,0,257.68
7/1/2016,ds_9291572_702495_126155010_299137473_68162179,1,1,0,0,0,0,0,262.24
7/1/2016,ps_msn_38768,1,5,0,0,0,0,0,266.63
7/1/2016,11575086354,1,10,3,2,0,0,0,269.81
7/1/2016,ds_9291572_1312649_126155479_299137099_68273537,1,1,0,0,0,0,0,272.03
7/1/2016,ps_msn_50483,1,1,0,0,0,0,0,272.36
7/1/2016,ps_ggl_41300,1,1,0,0,0,0,0,278.60
7/1/2016,ps_ggl_22998,1,13,0,0,0,0,0,284.45
7/1/2016,ps_ggl_34782,1,1,0,0,0,0,0,285.06
7/1/2016,ps_msn_50561,1,1,0,0,0,0,0,287.35
7/1/2016,ds_9291572_1526601_126150839_299137093_69129019,1,1,0,0,0,0,0,291.61
7/1/2016,ps_ggl_36298,1,4,0,0,0,0,0,293.27
7/1/2016,ps_msn_22556,1,4,0,0,0,0,0,293.42
7/1/2016,ds_9291572_1853903_126154323_299137093_69126123,1,1,0,0,0,0,0,297.28
7/1/2016,ds_9291572_1853903_126154329_299137093_68269976,1,1,0,0,0,0,0,297.55
7/1/2016,ps_msn_38376,1,7,0,0,0,0,0,298.86
7/1/2016,ds_9291572_1559768_126154382_299137099_68165803,1,1,0,0,0,0,0,302.10
7/1/2016,ps_ggl_37632,1,2,0,0,0,0,0,302.13
7/1/2016,ps_ggl_35103,1,1,0,0,0,0,0,302.56
7/1/2016,ds_9291572_1084152_134004595_299137093_68165124,1,1,0,0,0,0,0,303.10
7/1/2016,ps_msn_39102,1,1,0,0,0,0,0,306.63
7/1/2016,ps_msn_38719,1,2,0,0,0,0,0,308.05
7/1/2016,ps_msn_22514,1,4,0,0,0,0,0,309.28
7/1/2016,ds_9291572_1853903_126154321_299137099_69129227,1,1,0,0,0,0,0,310.31
7/1/2016,ds_9291572_1312649_126155471_303358453_68165100,1,1,0,0,0,0,0,312.03
7/1/2016,ds_9291572_1559768_126154384_299137093_68161982,1,1,0,0,0,0,0,314.04
7/1/2016,ds_9291572_702495_126155444_299137093_68161982,1,1,0,0,0,0,0,314.93
7/1/2016,ds_9291572_702495_126155439_299137093_68269976,1,1,0,0,0,0,0,317.38
7/1/2016,ds_9291572_1559768_126154385_299137093_70340428,1,1,0,0,0,0,0,317.63
7/1/2016,ps_msn_50463,1,1,0,0,0,0,0,317.67
7/1/2016,ds_9291572_1312649_126155480_299477034_69129057,1,1,0,0,0,0,0,319.78
7/1/2016,ds_9291572_1852306_126154394_299137473_68164252,1,1,0,0,0,0,0,319.83
7/1/2016,ps_ggl_37643,1,1,0,0,0,0,0,321.94
7/1/2016,ps_ggl_36594,1,5,0,0,0,0,0,326.85
7/1/2016,ps_msn_39554,1,7,0,0,0,0,0,336.71
7/1/2016,ps_msn_38144,1,4,0,0,0,0,0,336.98
7/1/2016,ps_ggl_35118,1,1,0,0,0,0,0,337.44
7/1/2016,ps_ggl_41737,1,4,0,0,0,0,0,341.35
7/1/2016,ps_msn_38997,1,7,0,0,0,0,0,343.77
7/1/2016,ds_9291572_1852306_126154396_299137457_69315813,1,1,0,0,0,0,0,344.85
7/1/2016,ps_ggl_41061,1,1,0,0,0,0,0,349.39
7/1/2016,ps_ggl_41991,1,4,0,0,0,0,0,354.12
7/1/2016,ps_ggl_37673,1,1,0,0,0,0,0,358.29
7/1/2016,ps_ggl_41419,1,1,0,0,0,0,0,362.03
7/1/2016,ds_9291572_702495_126155444_299137093_70340428,1,2,0,0,0,0,0,365.68
7/1/2016,ps_msn_38834,1,1,0,0,0,0,0,366.09
7/1/2016,ps_msn_38159,1,17,0,0,1,0,0,366.98
7/1/2016,ds_9291572_1320102_126155019_299137473_68164252,1,2,0,0,0,0,0,367.99
7/1/2016,ps_ggl_41821,1,7,0,0,2,0,0,378.44
7/1/2016,ps_ggl_54003,1,1,0,0,0,0,0,380.16
7/1/2016,ps_ggl_41284,1,1,0,0,0,0,0,380.55
7/1/2016,ds_9291572_702495_126155033_299137093_70340428,1,1,0,0,0,0,0,381.24
7/1/2016,11560780587,1,5,0,0,0,0,0,384.19
7/1/2016,ps_ggl_40971,1,6,0,0,0,0,0,385.05
7/1/2016,ds_9291572_1853903_126154321_299137099_69123842,1,1,0,0,0,0,0,396.54
7/1/2016,ps_ggl_40705,1,1,0,0,0,0,0,397.63
7/1/2016,ps_msn_39668,1,2,0,0,0,0,0,399.64
7/1/2016,ps_msn_38984,1,1,0,0,0,0,0,401.54
7/1/2016,ps_ggl_41250,1,1,0,0,0,0,0,402.45
7/1/2016,ps_msn_38360,1,2,0,0,0,0,0,404.45
7/1/2016,ps_ggl_41521,1,3,0,0,2,0,0,406.35
7/1/2016,ds_9291572_1526601_126150839_299137093_69129058,1,1,0,0,0,0,0,407.28
7/1/2016,ps_ggl_40835,1,1,0,0,0,0,0,410.21
7/1/2016,ps_msn_38366,1,2,0,0,0,0,0,410.52
7/1/2016,ps_msn_39562,1,23,0,0,1,0,0,412.78
7/1/2016,ps_msn_36363,1,3,0,0,0,0,0,414.83
7/1/2016,ps_ggl_50673,1,1,0,0,0,0,0,416.43
7/1/2016,ds_9291572_1312649_126155484_299137099_69129227,1,1,0,0,0,0,0,417.08
7/1/2016,ds_9291572_1320102_126155017_299137093_68269976,1,1,0,0,0,0,0,417.25
7/1/2016,ds_9291572_1320102_126155018_299137093_69129058,1,1,0,0,0,0,0,418.01
7/1/2016,ps_ggl_40880,1,1,0,0,0,0,0,418.34
7/1/2016,ps_msn_36418,1,2,0,0,0,0,0,419.48
7/1/2016,ps_ggl_41488,1,2,0,0,0,0,0,421.37
7/1/2016,ps_msn_38525,1,16,0,0,0,0,0,422.24
7/1/2016,ps_ggl_41580,1,4,0,0,0,0,0,423.01
7/1/2016,ps_msn_50379,1,1,0,0,0,0,0,426.88
7/1/2016,ps_msn_38370,1,3,0,0,0,0,0,427.24
7/1/2016,ps_msn_22292,1,3,0,0,0,0,0,435.93
7/1/2016,ps_ggl_41974,1,13,0,0,0,0,0,446.84
7/1/2016,ds_9291572_1852303_126154346_299137093_69129058,1,1,0,0,0,0,0,452.15
7/1/2016,ds_9291572_1312649_126155468_303356042_69126143,1,1,0,0,0,0,0,452.58
7/1/2016,ps_msn_38983,1,10,0,0,0,0,0,456.21
7/1/2016,ps_ggl_50846,1,1,0,0,0,0,0,457.45
7/1/2016,ps_msn_38704,1,1,0,0,0,0,0,461.73
7/1/2016,ds_9291572_953793_126284466_299137093_70340428,1,1,0,0,0,0,0,462.34
7/1/2016,ds_9291572_1559768_126154385_299137093_68165124,1,4,0,0,0,0,0,464.42
7/1/2016,ps_msn_39445,1,1,0,0,0,0,0,465.27
7/1/2016,ps_ggl_34761,1,1,0,0,0,0,0,466.41
7/1/2016,ds_9291572_1852306_126154397_299137473_69227172,1,1,0,0,0,0,0,472.00
7/1/2016,ds_9291572_1526601_126154376_299137093_68161982,1,1,0,0,0,0,0,474.95
7/1/2016,ds_9291572_702495_126155433_299141023_68228920,1,1,0,0,0,0,0,480.86
7/1/2016,ds_9291572_1852306_126154399_299137099_68162955,1,1,0,0,0,0,0,485.61
7/1/2016,ds_9291572_1664565_126154362_299137093_68165124,1,1,0,0,0,0,0,492.27
7/1/2016,ds_9291572_1320102_126155019_299137473_68162179,1,1,0,0,0,0,0,492.75
7/1/2016,ps_msn_39157,1,1,0,0,0,0,0,492.77
7/1/2016,ps_ggl_41600,1,3,0,0,1,0,0,493.18
7/1/2016,ps_msn_39022,1,1,0,0,0,0,0,495.92
7/1/2016,ds_9291572_953793_126284471_299137093_69129058,1,1,0,0,0,0,0,497.72
7/1/2016,ds_9291572_702495_126155432_299587824_67439960,1,1,0,0,0,0,0,498.85
7/1/2016,ds_9291572_1526601_126154376_299137093_69129058,1,1,0,0,0,0,0,501.50
7/1/2016,ds_9291572_1084152_131557929_299137099_69123842,1,1,0,0,0,0,0,501.76
7/1/2016,ds_9291572_1855905_126150867_299137093_68269976,1,1,0,0,0,0,0,504.92
7/1/2016,ps_ggl_41255,1,1,0,0,0,0,0,506.35
7/1/2016,ps_msn_22555,1,3,0,0,0,0,0,508.63
7/1/2016,ps_msn_38790,1,1,0,0,0,0,0,510.81
7/1/2016,74969308,1,14,0,0,0,0,0,511.40
7/1/2016,ps_ggl_41025,1,1,0,0,0,0,0,517.08
7/1/2016,ps_msn_38744,1,3,0,0,0,0,0,523.70
7/1/2016,ps_ggl_34848,1,1,0,0,0,0,0,524.74
7/1/2016,ds_9291572_1852306_126154399_299137099_70324694,1,1,0,0,0,0,0,527.52
7/1/2016,ds_9291572_702495_126155433_299141023_68278900,1,1,0,0,0,0,0,529.63
7/1/2016,ds_9291572_1526601_126154377_299137099_69123816,1,1,0,0,0,0,0,530.40
7/1/2016,ps_ggl_40751,1,6,1,0,0,0,0,533.29
7/1/2016,ds_9291572_1852306_126154398_299137473_69126143,1,1,0,0,0,0,0,537.07
7/1/2016,ds_9291572_1320102_126155022_299137093_68269976,1,1,0,0,0,0,0,542.27
7/1/2016,ps_ggl_40801,1,7,0,0,0,0,0,544.56
7/1/2016,ps_ggl_36141,1,4,0,0,0,0,0,546.23
7/1/2016,ps_msn_38973,1,2,0,0,0,0,0,555.83
7/1/2016,11576882156,1,2,0,0,0,0,0,556.62
7/1/2016,ds_9291572_1526601_126150899_299137093_70340428,1,1,0,0,0,0,0,557.74
7/1/2016,ps_msn_38677,1,1,0,0,0,0,0,566.41
7/1/2016,ps_msn_38862,1,5,0,0,0,0,0,567.76
7/1/2016,ds_9291572_1526601_126154373_299137093_70340428,1,1,0,0,0,0,0,573.10
7/1/2016,ds_9291572_953793_126815371_299137099_69123842,1,1,0,0,0,0,0,573.98
7/1/2016,ps_ggl_54002,1,1,0,0,0,0,0,574.79
7/1/2016,ds_9291572_1664565_126155038_299137093_68161982,1,1,0,0,0,0,0,594.49
7/1/2016,ds_9291572_1320102_126155021_299137099_69123842,1,1,0,0,0,0,0,597.29
7/1/2016,ps_msn_38759,1,1,0,0,0,0,0,602.69
7/1/2016,11565537832,1,3,0,0,0,0,0,604.60
7/1/2016,ps_ggl_41373,1,3,2,1,0,1,0,611.04
7/1/2016,ps_ggl_34808,1,3,0,0,0,0,0,612.86
7/1/2016,ds_9291572_1852303_126154341_299137093_69129058,1,1,0,0,0,0,0,613.03
7/1/2016,ps_msn_39522,1,1,0,0,0,0,0,614.87
7/1/2016,ds_9291572_1526601_126144397_299137099_68165803,1,10,0,0,0,0,0,623.06
7/1/2016,ps_ggl_41823,1,5,0,0,0,0,0,623.65
7/1/2016,ds_9291572_953793_126284466_299137093_69126123,1,1,0,0,0,0,0,627.03
7/1/2016,ps_ggl_41547,1,1,0,0,0,0,0,635.02
7/1/2016,ps_ggl_45905,1,1,0,0,0,0,0,637.17
7/1/2016,ps_msn_22248,1,1,0,0,0,0,0,651.84
7/1/2016,ds_9291572_1312649_131721953_304382585_70333951,1,1,0,0,0,0,0,657.40
7/1/2016,ds_9291572_953793_126284465_299484122_68031444,1,1,0,0,0,0,0,657.95
7/1/2016,11576882132,1,1,0,0,0,0,0,658.44
